time,battery_percentage
2023-06-27 01:28:32.580395,98
2023-06-27 01:28:33.581769,98
2023-06-27 01:28:34.582697,98
2023-06-27 01:28:35.584440,98
2023-06-27 01:28:36.585755,98
2023-06-27 01:28:37.586557,98
2023-06-27 01:28:38.590600,98
2023-06-27 01:28:39.592362,98
2023-06-27 01:28:40.599865,98
2023-06-27 01:28:41.601862,98
2023-06-27 01:28:42.603001,98
2023-06-27 01:28:43.605038,98
2023-06-27 01:28:44.606756,98
2023-06-27 01:28:45.607401,98
2023-06-27 01:28:46.613459,98
2023-06-27 01:28:47.615002,98
2023-06-27 01:28:48.619652,98
2023-06-27 01:28:49.622181,98
2023-06-27 01:28:50.623740,98
2023-06-27 01:28:51.624738,98
2023-06-27 01:28:52.625739,98
2023-06-27 01:28:53.626307,98
2023-06-27 01:28:54.628298,98
2023-06-27 01:28:55.640294,98
2023-06-27 01:28:56.641895,98
2023-06-27 01:28:57.643411,98
2023-06-27 01:28:58.646969,98
2023-06-27 01:28:59.647623,98
2023-06-27 01:29:00.648141,98
2023-06-27 01:29:01.648689,98
2023-06-27 01:29:02.652683,98
2023-06-27 01:29:03.653896,98
2023-06-27 01:29:04.655508,98
2023-06-27 01:29:05.661292,98
2023-06-27 01:29:06.663664,98
2023-06-27 01:29:07.665552,98
2023-06-27 01:29:08.667018,98
2023-06-27 01:29:09.667601,98
2023-06-27 01:29:10.672576,98
2023-06-27 01:29:11.673980,98
2023-06-27 01:29:12.674614,98
2023-06-27 01:29:13.676510,98
2023-06-27 01:29:14.677283,98
2023-06-27 01:29:15.680936,98
2023-06-27 01:29:16.682810,98
2023-06-27 01:29:17.684223,98
2023-06-27 01:29:18.685101,98
2023-06-27 01:29:19.686896,98
2023-06-27 01:29:20.687697,98
2023-06-27 01:29:21.690033,98
2023-06-27 01:29:22.690899,98
2023-06-27 01:29:23.691190,98
2023-06-27 01:29:24.691875,98
2023-06-27 01:29:25.693649,98
2023-06-27 01:29:26.696588,98
2023-06-27 01:29:27.697802,98
2023-06-27 01:29:28.698584,98
2023-06-27 01:29:29.701991,98
2023-06-27 01:29:30.703555,98
2023-06-27 01:29:31.707773,98
2023-06-27 01:29:32.709234,98
2023-06-27 01:29:33.710439,98
2023-06-27 01:29:34.711024,98
2023-06-27 01:29:35.713806,98
2023-06-27 01:29:36.717627,98
2023-06-27 01:29:37.721609,98
2023-06-27 01:29:38.724214,98
2023-06-27 01:29:39.726941,98
2023-06-27 01:29:40.731830,98
2023-06-27 01:29:41.732502,98
2023-06-27 01:29:42.737798,98
2023-06-27 01:29:43.739754,98
2023-06-27 01:29:44.740151,98
2023-06-27 01:29:45.740940,98
2023-06-27 01:29:46.742870,98
2023-06-27 01:29:47.743336,98
2023-06-27 01:29:48.750969,98
2023-06-27 01:29:49.754742,98
2023-06-27 01:29:50.761893,98
2023-06-27 01:29:51.771870,98
2023-06-27 01:29:52.778858,98
2023-06-27 01:29:53.779721,98
2023-06-27 01:29:54.783757,98
2023-06-27 01:29:55.785050,98
2023-06-27 01:29:56.785602,98
2023-06-27 01:29:57.785873,98
2023-06-27 01:29:58.786970,98
2023-06-27 01:29:59.788720,98
2023-06-27 01:30:00.789846,98
2023-06-27 01:30:01.790852,98
2023-06-27 01:30:02.798920,98
2023-06-27 01:30:03.805807,98
2023-06-27 01:30:04.806525,98
2023-06-27 01:30:05.807514,98
2023-06-27 01:30:06.809144,98
2023-06-27 01:30:07.810654,98
2023-06-27 01:30:08.812620,98
2023-06-27 01:30:09.814739,98
2023-06-27 01:30:10.818327,98
2023-06-27 01:30:11.830898,98
2023-06-27 01:30:12.832722,98
2023-06-27 01:30:13.834017,98
2023-06-27 01:30:14.834661,98
2023-06-27 01:30:15.838669,98
2023-06-27 01:30:16.843944,98
2023-06-27 01:30:17.848151,98
2023-06-27 01:30:18.852195,98
2023-06-27 01:30:19.857013,98
2023-06-27 01:30:20.864532,98
2023-06-27 01:30:21.865936,98
2023-06-27 01:30:22.868044,98
2023-06-27 01:30:23.871181,98
2023-06-27 01:30:24.872704,98
2023-06-27 01:30:25.874241,98
2023-06-27 01:30:26.875404,98
2023-06-27 01:30:27.877803,98
2023-06-27 01:30:28.878694,98
2023-06-27 01:30:29.879832,98
2023-06-27 01:30:30.881179,98
2023-06-27 01:30:31.883434,98
2023-06-27 01:30:32.884461,98
2023-06-27 01:30:33.885146,98
2023-06-27 01:30:34.886601,98
2023-06-27 01:30:35.887027,98
2023-06-27 01:30:36.889404,98
2023-06-27 01:30:37.890288,98
2023-06-27 01:30:38.890620,98
2023-06-27 01:30:39.891126,98
2023-06-27 01:30:40.891764,98
2023-06-27 01:30:41.892338,98
2023-06-27 01:30:42.892809,98
2023-06-27 01:30:43.893968,98
2023-06-27 01:30:44.896475,98
2023-06-27 01:30:45.899872,98
2023-06-27 01:30:46.900286,98
2023-06-27 01:30:47.901975,98
